ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	GeneRatio_in_term
IPR001222	Zinc finger, TFIIS-type	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og33157	1	1/4
IPR001268	NADH:ubiquinone oxidoreductase, 30kDa subunit	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og29705	1	1/4
IPR001648	Small ribosomal subunit protein bS18	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og30858	1	1/4
IPR001714	Peptidase M24, methionine aminopeptidase	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og33580	1	1/4
IPR001721	Threonine dehydratase, ACT-like domain	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og23460	1	1/4
IPR001958	Tetracycline resistance protein TetA/multidrug resistance protein MdtG-like	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og33555	1	1/4
IPR001971	Small ribosomal subunit protein uS11	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og27882	1	1/4
IPR002113	ADP/ATP carrier protein, eukaryotic type	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og23753	1	1/4
IPR002744	MIP18 family-like	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og25983	1	1/4
IPR002769	Translation initiation factor IF6	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og31381	1	1/4
IPR002906	Small ribosomal subunit protein eS31	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og26448	1	1/4
IPR003111	Lon protease, N-terminal domain	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og33422	1	1/4
IPR003425	CCB3/YggT	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og32921	1	1/4
IPR003511	HORMA domain	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og31352	1	1/4
IPR003567	Cytochrome c-type biogenesis protein	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og27885	1	1/4
IPR003726	Homocysteine-binding domain	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og23046	1	1/4
IPR004201	CDC48, domain 2	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og25184	1	1/4
IPR004932	Retrieval of early ER protein Rer1	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og22971	1	1/4
IPR005303	Molybdenum cofactor sulfurase, middle domain	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og25689	1	1/4
IPR005680	Small ribosomal subunit protein uS12, eukaryotic/archaeal	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og23044	1	1/4
IPR005787	Threonine dehydratase, biosynthetic	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og23460	1	1/4
IPR005803	Fatty acid desaturase type 2, conserved site	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og25427	1	1/4
IPR005989	Sucrose/H+ symporter, plant	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og25645	1	1/4
IPR007110	Immunoglobulin-like domain	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og25198	1	1/4
IPR007225	Exocyst complex component EXOC6/Sec15	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og23045	1	1/4
IPR007572	Uncharacterised protein family Ycf20	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og31205	1	1/4
IPR007679	Beta-trefoil domain of unknown function DUF569	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og31009	1	1/4
IPR008509	Molybdate-anion transporter	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og33181	1	1/4
IPR009097	Cyclic phosphodiesterase	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og23481	1	1/4
IPR009262	Solute carrier family 35 member SLC35F1/F2/F6	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og27099	1	1/4
IPR010530	NADH-ubiquinone reductase complex 1 MLRQ subunit	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og23231	1	1/4
IPR010945	Malate dehydrogenase, type 2	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og33589	1	1/4
IPR011442	TAF6, C-terminal HEAT repeat domain	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og28687	1	1/4
IPR011531	Bicarbonate transporter-like, transmembrane domain	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og33579	1	1/4
IPR012583	Pre-rRNA-processing protein RIX1, N-terminal	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og32382	1	1/4
IPR012988	Large ribosomal subunit protein uL30, N-terminal, eukaryotes	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og33358	1	1/4
IPR017395	Chlorophyllase/cutinase	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og33593	1	1/4
IPR018038	Large ribosomal subunit protein uL30, conserved site	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og33358	1	1/4
IPR018102	Small ribosomal subunit protein uS11, conserved site	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og27882	1	1/4
IPR018255	Large ribosomal subunit protein uL16, conserved site, eukaryotes/archaea	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og26840	1	1/4
IPR018269	Small ribosomal subunit protein uS13, conserved site	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og23043	1	1/4
IPR018393	NADH-plastoquinone oxidoreductase, chain 5 subgroup	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og29702	1	1/4
IPR019591	Mrp/NBP35 ATP-binding protein	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og24435	1	1/4
IPR019756	Peptidase S26A, signal peptidase I, serine active site	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og26472	1	1/4
IPR019758	Peptidase S26A, signal peptidase I, conserved site	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og26472	1	1/4
IPR020396	NADH:ubiquinone oxidoreductase, 30kDa subunit, conserved site	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og29705	1	1/4
IPR020586	Photosystem I PsaA/PsaB, conserved site	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og32719	1	1/4
IPR020630	Tetrahydrofolate dehydrogenase/cyclohydrolase, catalytic domain	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og27925	1	1/4
IPR020631	Tetrahydrofolate dehydrogenase/cyclohydrolase, NAD(P)-binding domain	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og27925	1	1/4
IPR020789	RNA polymerases, subunit N, zinc binding site	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og23799	1	1/4
IPR020798	Large ribosomal subunit protein uL16, conserved site	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og31143	1	1/4
IPR020805	Cell division protein FtsZ, conserved site	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og27916	1	1/4
IPR021138	Large ribosomal subunit protein eL20, eukaryotes	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og23036	1	1/4
IPR022227	Protein of unknown function DUF3754	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og32487	1	1/4
IPR022407	Oxidoreductase, molybdopterin binding site	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og33418	1	1/4
IPR023267	RNA (C5-cytosine) methyltransferase	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og24762	1	1/4
IPR023407	Small ribosomal subunit protein eS27, zinc-binding domain superfamily	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og26828	1	1/4
IPR023575	Small ribosomal subunit protein uS19, superfamily	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og23041	1	1/4
IPR024757	Cell division protein FtsZ, C-terminal	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og27916	1	1/4
IPR024766	Zinc finger, RING-H2-type	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og23817	1	1/4
IPR024949	Bet v I type allergen	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og26738	1	1/4
IPR025313	ATP-dependent rRNA helicase SPB4-like, C-terminal extension	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og29846	1	1/4
IPR025771	Phosphoethanolamine N-methyltransferase	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og28024	1	1/4
IPR027512	Eukaryotic translation initiation factor 3 subunit A	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og31107	1	1/4
IPR028144	Cysteine-rich transmembrane domain	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og23035	1	1/4
IPR029768	Fructose-bisphosphate aldolase class-I active site	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og23647	1	1/4
IPR032263	ATP-citrate synthase, citrate-binding domain	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og31323	1	1/4
IPR032672	TmcA/NAT10/Kre33	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og28499	1	1/4
IPR033344	Protein CURVATURE THYLAKOID 1	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og26360	1	1/4
IPR033756	Flagellum site-determining protein YlxH/ Fe-S cluster assembling factor NBP35	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og24435	1	1/4
IPR034360	Vip1-like, RNA recognition motif, plant	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og23081	1	1/4
IPR034815	Alpha-dioxygenase	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og29634	1	1/4
IPR036589	Homocysteine-binding domain superfamily	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og23046	1	1/4
IPR036604	Phosphoribosylformylglycinamidine synthase subunit PurS-like superfamily	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og31176	1	1/4
IPR036870	Small ribosomal subunit protein bS18 superfamily	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og30858	1	1/4
IPR037212	Mediator complex, subunit Med7/Med21-like	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og33655	1	1/4
IPR037818	Transcription initiation factor TFIID subunit 8	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og29637	1	1/4
IPR037944	Peroxiredoxin-5-like	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og33283	1	1/4
IPR038110	Threonine dehydratase, ACT-like domain superfamily	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og23460	1	1/4
IPR038582	Small ribosomal subunit protein eS31 eukaryotic-type superfamily	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og26448	1	1/4
IPR039316	CLAVATA3/ESR (CLE)-related protein 25/26	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og27387	1	1/4
IPR040321	Coiled-coil domain-containing protein SCD2-like	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og28805	1	1/4
IPR040974	Purple acid phosphatase, Fn3-like domain	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og35070	1	1/4
IPR041609	Phosphoribosylformylglycinamidine synthase, linker domain	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og31176	1	1/4
IPR042045	Exocyst complex component EXOC6/Sec15, C-terminal, domain 1	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og23045	1	1/4
IPR044281	U3 snoRNP protein/Ribosome production factor 1	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og26842	1	1/4
IPR044629	Glutathione S-transferase L1/2/3	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og24539	1	1/4
IPR045005	BTB/POZ and MATH domain-containing protein 1-6	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og29354	1	1/4
IPR045061	Tubulin-like protein FtsZ/CetZ	1/5009	4/35927	0.451533628900109	0.999999999999999	0.999999999999999	og27916	1	1/4
IPR020904	Short-chain dehydrogenase/reductase, conserved site	7/5009	46/35927	0.464644653846712	0.999999999999999	0.999999999999999	og23804/og24271/og24687/og27972/og28022/og29421/og31188	7	7/46
IPR000308	14-3-3 protein	2/5009	11/35927	0.466603712945156	0.999999999999999	0.999999999999999	og28658/og31147	2	2/11
IPR001753	Enoyl-CoA hydratase/isomerase	2/5009	11/35927	0.466603712945156	0.999999999999999	0.999999999999999	og23230/og33269	2	2/11
IPR006058	2Fe-2S ferredoxin, iron-sulphur binding site	2/5009	11/35927	0.466603712945156	0.999999999999999	0.999999999999999	og25713/og33128	2	2/11
IPR006703	AIG1-type guanine nucleotide-binding (G) domain	2/5009	11/35927	0.466603712945156	0.999999999999999	0.999999999999999	og28576/og29587	2	2/11
IPR008333	Flavoprotein pyridine nucleotide cytochrome reductase-like, FAD-binding domain	2/5009	11/35927	0.466603712945156	0.999999999999999	0.999999999999999	og27774/og29219	2	2/11
IPR019825	Legume lectin, beta chain, Mn/Ca-binding site	2/5009	11/35927	0.466603712945156	0.999999999999999	0.999999999999999	og27688/og32734	2	2/11
IPR023409	14-3-3 protein, conserved site	2/5009	11/35927	0.466603712945156	0.999999999999999	0.999999999999999	og28658/og31147	2	2/11
IPR023410	14-3-3 domain	2/5009	11/35927	0.466603712945156	0.999999999999999	0.999999999999999	og28658/og31147	2	2/11
IPR030182	Purine permease, plant	2/5009	11/35927	0.466603712945156	0.999999999999999	0.999999999999999	og28317/og30997	2	2/11
IPR031127	E3 ubiquitin ligase RBR family	2/5009	11/35927	0.466603712945156	0.999999999999999	0.999999999999999	og23345/og32838	2	2/11
IPR033130	Ribonuclease T2, His active site 2	2/5009	11/35927	0.466603712945156	0.999999999999999	0.999999999999999	og24711/og26410	2	2/11
IPR036815	14-3-3 domain superfamily	2/5009	11/35927	0.466603712945156	0.999999999999999	0.999999999999999	og28658/og31147	2	2/11
IPR038716	Large ribosomal subunit protein P1/P2, N-terminal domain	2/5009	11/35927	0.466603712945156	0.999999999999999	0.999999999999999	og28443/og33537	2	2/11
IPR006689	Small GTPase superfamily, ARF/SAR type	5/5009	32/35927	0.467118920332274	0.999999999999999	0.999999999999999	og23915/og27764/og31046/og33069/og33269	5	5/32
IPR002641	Patatin-like phospholipase domain	3/5009	18/35927	0.468397578387227	0.999999999999999	0.999999999999999	og28677/og30915/og31402	3	3/18
IPR008030	NmrA-like domain	3/5009	18/35927	0.468397578387227	0.999999999999999	0.999999999999999	og23645/og25234/og29544	3	3/18
IPR031157	Tr-type G domain, conserved site	3/5009	18/35927	0.468397578387227	0.999999999999999	0.999999999999999	og33163/og33480/og33578	3	3/18
IPR044824	Protein MAINTENANCE OF MERISTEMS-like	6/5009	40/35927	0.491591998373487	0.999999999999999	0.999999999999999	og25138/og26599/og27042/og30824/og32499/og32545	6	6/40
IPR001223	Glycoside hydrolase family 18, catalytic domain	4/5009	26/35927	0.500035259255363	0.999999999999999	0.999999999999999	og28556/og28640/og30875/og33310	4	4/26
IPR007642	RNA polymerase Rpb2, domain 2	3/5009	19/35927	0.505933760632691	0.999999999999999	0.999999999999999	og28220/og28743/og32897	3	3/19
IPR016035	Acyl transferase/acyl hydrolase/lysophospholipase	3/5009	19/35927	0.505933760632691	0.999999999999999	0.999999999999999	og28677/og30915/og31402	3	3/19
IPR036986	RNA-binding S4 domain superfamily	3/5009	19/35927	0.505933760632691	0.999999999999999	0.999999999999999	og24615/og25968/og29511	3	3/19
IPR001104	3-oxo-5-alpha-steroid 4-dehydrogenase, C-terminal	2/5009	12/35927	0.514250789933393	0.999999999999999	0.999999999999999	og27574/og33014	2	2/12
IPR001907	ATP-dependent Clp protease proteolytic subunit	2/5009	12/35927	0.514250789933393	0.999999999999999	0.999999999999999	og30870/og32445	2	2/12
IPR004001	Actin, conserved site	2/5009	12/35927	0.514250789933393	0.999999999999999	0.999999999999999	og25928/og27574	2	2/12
IPR005484	Large ribosomal subunit protein uL18	2/5009	12/35927	0.514250789933393	0.999999999999999	0.999999999999999	og23220/og26127	2	2/12
IPR006139	D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain	2/5009	12/35927	0.514250789933393	0.999999999999999	0.999999999999999	og27069/og30406	2	2/12
IPR012302	Malic enzyme, NAD-binding	2/5009	12/35927	0.514250789933393	0.999999999999999	0.999999999999999	og24441/og33135	2	2/12
IPR013989	Development/cell death domain	2/5009	12/35927	0.514250789933393	0.999999999999999	0.999999999999999	og24467/og30714	2	2/12
IPR020902	Actin/actin-like conserved site	2/5009	12/35927	0.514250789933393	0.999999999999999	0.999999999999999	og25928/og27574	2	2/12
IPR032697	Squalene cyclase, N-terminal	2/5009	12/35927	0.514250789933393	0.999999999999999	0.999999999999999	og23200/og29845	2	2/12
IPR037033	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain superfamily	2/5009	12/35927	0.514250789933393	0.999999999999999	0.999999999999999	og24718/og28220	2	2/12
IPR045312	Phenylcoumaran benzylic ether reductase-like	2/5009	12/35927	0.514250789933393	0.999999999999999	0.999999999999999	og23645/og25234	2	2/12
IPR000114	Large ribosomal subunit protein uL16, bacterial-type	1/5009	5/35927	0.528010205267321	0.999999999999999	0.999999999999999	og31143	1	1/5
IPR000167	Dehydrin	1/5009	5/35927	0.528010205267321	0.999999999999999	0.999999999999999	og23598	1	1/5
IPR000812	Transcription factor TFIIB	1/5009	5/35927	0.528010205267321	0.999999999999999	0.999999999999999	og24949	1	1/5
IPR000876	Small ribosomal subunit protein eS4	1/5009	5/35927	0.528010205267321	0.999999999999999	0.999999999999999	og24615	1	1/5
IPR000915	Large ribosomal subunit protein eL6	1/5009	5/35927	0.528010205267321	0.999999999999999	0.999999999999999	og23248	1	1/5
IPR000988	Large ribosomal subunit protein eL24-related, N-terminal	1/5009	5/35927	0.528010205267321	0.999999999999999	0.999999999999999	og33260	1	1/5
IPR001014	Large ribosomal subunit protein uL23, conserved site	1/5009	5/35927	0.528010205267321	0.999999999999999	0.999999999999999	og30831	1	1/5
IPR001075	NIF system FeS cluster assembly, NifU, C-terminal	1/5009	5/35927	0.528010205267321	0.999999999999999	0.999999999999999	og31035	1	1/5
IPR001189	Manganese/iron superoxide dismutase	1/5009	5/35927	0.528010205267321	0.999999999999999	0.999999999999999	og33585	1	1/5
IPR001516	NADH-Ubiquinone oxidoreductase (complex I), chain 5 N-terminal	1/5009	5/35927	0.528010205267321	0.999999999999999	0.999999999999999	og34881	1	1/5
