Map_ID	Map_description	KO_Num_InMap	KO	Cma_Gene	Cmo_Gene	Cla_Gene	Csa_Gene	Cme_Gene
01110	Biosynthesis of secondary metabolites	377	K14157	Cma_011077, Cma_002432	Cmo_003413, Cmo_021489	Cla011126	Csa1M598330.1	MELO3C015556P2
01110	Biosynthesis of secondary metabolites	377	K14190	Cma_006918, Cma_003400	Cmo_008768, Cmo_005134	Cla016307	Csa7M219200.1	MELO3C013136P2
01110	Biosynthesis of secondary metabolites	377	K14272	Cma_001754, Cma_001757, Cma_025819, Cma_017753	Cmo_019176, Cmo_019180, Cmo_021946, Cmo_011175	Cla010051, Cla010052, Cla022747	Csa2M349020.1, Csa5M598730.1, Csa5M598750.1	MELO3C000117P1, MELO3C000874P1, MELO3C010686P1, MELO3C011959P1, MELO3C011960P1
01110	Biosynthesis of secondary metabolites	377	K14423	Cma_022935, Cma_024592	Cmo_025727, Cmo_000836	Cla005697	Csa3M036480.1	MELO3C013991P2
01110	Biosynthesis of secondary metabolites	377	K14424	Cma_018414, Cma_031254	Cmo_013891, Cmo_024045	Cla008213	Csa1M524750.1	MELO3C020602P1
01110	Biosynthesis of secondary metabolites	377	K14454	Cma_007402, Cma_003811	Cmo_008282, Cmo_005557	Cla023008	Csa3M889160.1	MELO3C003577P1
01110	Biosynthesis of secondary metabolites	377	K14455	Cma_027181, Cma_011959, Cma_031317, Cma_005568	Cmo_015836, Cmo_014909, Cmo_030474	Cla012019, Cla002249	Csa1M096620.1, Csa4M329570.1	MELO3C004980P1, MELO3C026051P1
01110	Biosynthesis of secondary metabolites	377	K14652	Cma_018376, Cma_014559, Cma_000401, Cma_000402	Cmo_007732, Cmo_013848, Cmo_009287, Cmo_009289	Cla007967, Cla002493, Cla000325	Csa4M111580.1, Csa4M111590.1, Csa6M029440.1	MELO3C011536P1, MELO3C024826P1, MELO3C024827P1
01110	Biosynthesis of secondary metabolites	377	K14674	Cma_026372, Cma_025308	Cmo_031860, Cmo_026902	Cla005001	Csa4M358630.1	MELO3C020721P1
01110	Biosynthesis of secondary metabolites	377	K14677	Cma_013335, Cma_030655	Cmo_001943, Cmo_012938	Cla001207, Cla019177	Csa1M005600.1, Csa6M117740.1	MELO3C013482P1, MELO3C017108P1, MELO3C019536P1, MELO3C020723P1, MELO3C021748P1, MELO3C025808P1
01110	Biosynthesis of secondary metabolites	377	K14682	Cma_021994, Cma_004967	Cmo_022948, Cmo_014279	Cla014036	Csa6M495730.1	MELO3C007642P1
01110	Biosynthesis of secondary metabolites	377	K14759	Cma_001565	Cmo_018968, Cmo_018970	Cla020332	Csa5M607980.1	MELO3C012178P1
01110	Biosynthesis of secondary metabolites	377	K14760	Cma_004427	Cmo_027155	Cla009830	Csa6M525490.1	MELO3C007073P1
01110	Biosynthesis of secondary metabolites	377	K15086	Cma_000052, Cma_015737, Cma_020169, Cma_020170	Cmo_017591, Cmo_028412, Cmo_028413, Cmo_028414	Cla019430, Cla019431, Cla019432	Csa1M066550.1, Csa1M066560.1, Csa1M068570.1	MELO3C002516P1, MELO3C002517P1, MELO3C002520P1
01110	Biosynthesis of secondary metabolites	377	K15095	Cma_010895	Cmo_021700	Cla011077	Csa1M600920.1	MELO3C015622P1
01110	Biosynthesis of secondary metabolites	377	K15227	Cma_025131, Cma_018795	Cmo_006258	Cla016672, Cla016673	Csa2M008130.1	MELO3C004475P1
01110	Biosynthesis of secondary metabolites	377	K15397	Cma_011291, Cma_018353, Cma_021101, Cma_029581, Cma_029306, Cma_001509, Cma_000245, Cma_000243, Cma_007490, Cma_031164, Cma_031417, Cma_026602, Cma_026779, Cma_006355, Cma_010396, Cma_003986, Cma_002646, Cma_023937, Cma_029963	Cmo_008188, Cmo_018911, Cmo_016199, Cmo_013827, Cmo_005719, Cmo_012397, Cmo_010528, Cmo_003190, Cmo_024084, Cmo_009111, Cmo_009109, Cmo_011427, Cmo_021291, Cmo_026244, Cmo_026643, Cmo_015465, Cmo_000245, Cmo_000600	Cla007470, Cla021116, Cla021577, Cla012291, Cla013264, Cla015916, Cla020395, Cla020103, Cla020107, Cla017158, Cla002289, Cla022495, Cla006235, Cla006236, Cla008263	Csa1M418240.1, Csa1M501840.1, Csa1M501850.1, Csa2M361630.1, Csa3M144140.1, Csa3M178490.1, Csa3M178500.1, Csa3M178510.1, Csa3M842660.1, Csa4M649640.1, Csa5M177700.1, Csa5M178710.1, Csa5M609650.1, Csa6M302180.1	MELO3C005986P1, MELO3C006484P1, MELO3C006847P1, MELO3C006849P1, MELO3C006850P1, MELO3C010941P1, MELO3C012246P1, MELO3C013669P1, MELO3C016929P1, MELO3C016930P1, MELO3C020668P1, MELO3C020670P1, MELO3C023816P1, MELO3C023819P1, MELO3C026618P1, MELO3C026623P2
01110	Biosynthesis of secondary metabolites	377	K15404	Cma_029687, Cma_029688, Cma_019517, Cma_006530, Cma_006531	Cmo_023631, Cmo_026449, Cmo_026450, Cmo_026452, Cmo_000402, Cmo_000403	Cla021361, Cla021362, Cla021363, Cla021364, Cla006996	Csa3M127750.1, Csa3M127760.1, Csa3M127770.1, Csa6M079750.1	MELO3C006252P1, MELO3C006253P1, MELO3C006254P1, MELO3C022464P2
01110	Biosynthesis of secondary metabolites	377	K15633	Cma_025481, Cma_005610	Cmo_014950, Cmo_026737	Cla012154	Csa4M197830.1	MELO3C025275P1
01110	Biosynthesis of secondary metabolites	377	K15634	Cma_010645, Cma_016533, Cma_024207	Cmo_019825, Cmo_012659, Cmo_010796	Cla020149, Cla008668	Csa2M292790.1, Csa6M151120.1	MELO3C020929P1, MELO3C021448P1
01110	Biosynthesis of secondary metabolites	377	K15728	Cma_008034, Cma_021157, Cma_023355, Cma_031750, Cma_017601	Cmo_022597, Cmo_022091, Cmo_015513, Cmo_001282, Cmo_004791	Cla018249, Cla017865, Cla022559	Csa2M359960.1, Csa3M735050.1, Csa4M293170.1	MELO3C003087P1, MELO3C003088P1, MELO3C009290P1, MELO3C010877P1
01110	Biosynthesis of secondary metabolites	377	K15744	Cma_032018	Cmo_031680	Cla010839	Csa4M015720.1	MELO3C017709P1
01110	Biosynthesis of secondary metabolites	377	K15746	Cma_027852, Cma_026848, Cma_009034	Cmo_025113, Cmo_029396, Cmo_011693	Cla011420, Cla006149	Csa3M183920.1, Csa5M152820.1	MELO3C005704P2, MELO3C006938P1
01110	Biosynthesis of secondary metabolites	377	K15747	Cma_009667	Cmo_029528	Cla000655	Csa3M115620.1	MELO3C014945P1
01110	Biosynthesis of secondary metabolites	377	K15813	Cma_014432, Cma_020629, Cma_019154, Cma_019149, Cma_019150	Cmo_012263, Cmo_012266, Cmo_012267, Cmo_012268, Cmo_012260, Cmo_012261, Cmo_017257, Cmo_015043	Cla019849, Cla015470, Cla019330, Cla004749, Cla000885		MELO3C002943P1, MELO3C004329P1, MELO3C024271P1
01110	Biosynthesis of secondary metabolites	377	K15849	Cma_000797	Cmo_009716	Cla014492	Csa4M000870.1	MELO3C017998P1
01110	Biosynthesis of secondary metabolites	377	K15893	Cma_027452, Cma_012477	Cmo_028958, Cmo_016134	Cla015823	Csa7M012940.2	MELO3C013350P2
01110	Biosynthesis of secondary metabolites	377	K15918	Cma_014224, Cma_022182	Cmo_021185, Cmo_017063	Cla015413	Csa7M435550.1	MELO3C023371P1
01110	Biosynthesis of secondary metabolites	377	K15919	Cma_014256, Cma_019788, Cma_019789, Cma_006584, Cma_029078, Cma_029084	Cmo_023905, Cmo_023906, Cmo_017096, Cmo_026392, Cmo_000461, Cmo_000468	Cla021276, Cla021283, Cla021284, Cla021285, Cla021287, Cla015448, Cla015449, Cla015450	Csa3M124900.1, Csa3M124910.1, Csa3M124920.1, Csa7M446950.1, Csa7M446960.1, Csa7M446970.1	MELO3C001055P1, MELO3C006155P2, MELO3C006164P1, MELO3C006165P1, MELO3C006166P1, MELO3C024249P1, MELO3C024250P1, MELO3C024251P1, MELO3C024252P1
01110	Biosynthesis of secondary metabolites	377	K16818	Cma_029135, Cma_029914, Cma_022656	Cmo_020725	Cla021076	Csa3M116760.1, Csa6M106200.1	MELO3C005944P1
01110	Biosynthesis of secondary metabolites	377	K16860	Cma_003960	Cmo_005691	Cla021028	Csa4M651930.1	MELO3C016958P1
01110	Biosynthesis of secondary metabolites	377	K16911	Cma_027707, Cma_016207	Cmo_019476, Cmo_029251	Cla002364	Csa5M171750.1	MELO3C005400P1
01110	Biosynthesis of secondary metabolites	377	K17497	Cma_019565		Cla016948	Csa5M011690.1	MELO3C026482P1
01110	Biosynthesis of secondary metabolites	377	K17744	Cma_031414	Cmo_016361	Cla006823	Csa7M067450.1	MELO3C018576P1
01110	Biosynthesis of secondary metabolites	377	K18010	Cma_006448	Cmo_026544	Cla021466	Csa3M133900.1	MELO3C006358P1
01110	Biosynthesis of secondary metabolites	377	K18368	Cma_017915	Cmo_013368	Cla012691, Cla006446	Csa3M539670.1	MELO3C012939P1
01110	Biosynthesis of secondary metabolites	377	K18532	Cma_010360, Cma_023901	Cmo_012363, Cmo_010496		Csa6M290850.1	MELO3C025747P1
01110	Biosynthesis of secondary metabolites	377	K18649	Cma_010006	Cmo_010164	Cla016587	Csa2M249820.1	MELO3C023324P1
01110	Biosynthesis of secondary metabolites	377	K18857	Cma_006796, Cma_006797, Cma_006799, Cma_003278	Cmo_005006, Cmo_027549, Cmo_027550, Cmo_027551	Cla015027, Cla015028	Csa7M320050.1, Csa7M322060.1	MELO3C023685P2, MELO3C023687P1, MELO3C027151P1
01110	Biosynthesis of secondary metabolites	377	K19073	Cma_028762, Cma_006231	Cmo_017951, Cmo_000144	Cla021704	Csa3M151460.1	MELO3C006606P1
01110	Biosynthesis of secondary metabolites	377	K19269	Cma_011038, Cma_021714, Cma_005274, Cma_002266	Cmo_003592, Cmo_014600, Cmo_027943, Cmo_021532	Cla009543, Cla014378	Csa1M654900.1, Csa6M510920.1	MELO3C008001P3, MELO3C010045P3
01120	Microbial metabolism in diverse environments	136	K00001	Cma_020409	Cmo_025964	Cla008358, Cla004992	Csa1M044860.1	MELO3C002189P1
01120	Microbial metabolism in diverse environments	136	K00016	Cma_027970, Cma_016731	Cmo_020028, Cmo_024855	Cla011577	Csa5M161910.1, Csa5M161920.1, Csa5M161930.1, Csa5M161940.1	MELO3C005539P1
01120	Microbial metabolism in diverse environments	136	K00025	Cma_023535, Cma_019409, Cma_006739	Cmo_023516, Cmo_020409, Cmo_026227	Cla021097, Cla007587	Csa2M174150.1, Csa3M117980.2	MELO3C005968P2, MELO3C022998P2
01120	Microbial metabolism in diverse environments	136	K00026	Cma_011683, Cma_021962, Cma_000566, Cma_005006, Cma_009352	Cmo_022982, Cmo_025455, Cmo_002808, Cmo_014317, Cmo_009465	Cla015968, Cla014068, Cla019110, Cla002430	Csa1M009760.1, Csa4M083700.1, Csa6M324800.1, Csa6M497060.1, Csa7M394650.1	MELO3C007674P1, MELO3C016050P1, MELO3C016095P1, MELO3C017175P1
01120	Microbial metabolism in diverse environments	136	K00028	Cma_029495, Cma_019566, Cma_006525	Cmo_023678, Cmo_004955, Cmo_026455, Cmo_000398	Cla021370, Cla006920, Cla006921	Csa3M127830.1, Csa6M073990.1	MELO3C006261P1, MELO3C022537P1, MELO3C022538P1
01120	Microbial metabolism in diverse environments	136	K00029	Cma_011211, Cma_017886, Cma_014281, Cma_020867, Cma_005882, Cma_002551, Cma_017208	Cmo_018310, Cmo_013337, Cmo_017123, Cmo_022510, Cmo_003296, Cmo_021359, Cmo_015236	Cla012653, Cla016028, Cla011268, Cla022199, Cla000898	Csa1M574870.1, Csa2M373430.2, Csa3M444620.1, Csa7M452890.1	MELO3C011129P2, MELO3C013000P2, MELO3C015407P1, MELO3C024441P1
01120	Microbial metabolism in diverse environments	136	K00030	Cma_021738, Cma_030825, Cma_004648, Cma_005247, Cma_010114, Cma_031810	Cmo_022654, Cmo_027377, Cmo_012948, Cmo_010284, Cmo_014572, Cmo_027969	Cla014345, Cla018304, Cla000206	Csa6M119390.1, Csa6M446300.1, Csa6M509550.1	MELO3C007968P1, MELO3C013505P1, MELO3C014221P1
01120	Microbial metabolism in diverse environments	136	K00031	Cma_014710, Cma_015121, Cma_012994, Cma_013415	Cmo_001859, Cmo_002306, Cmo_007140, Cmo_007141, Cmo_007142, Cmo_007572	Cla010418, Cla009135	Csa5M346550.1, Csa5M523180.1	MELO3C021563P1, MELO3C025076P3
01120	Microbial metabolism in diverse environments	136	K00033	Cma_015266, Cma_012859, Cma_000712, Cma_009497	Cmo_002438, Cmo_007000, Cmo_013705, Cmo_009614, Cmo_030842	Cla016490, Cla010932	Csa4M050830.1, Csa5M642720.1	MELO3C016317P1, MELO3C022063P1
01120	Microbial metabolism in diverse environments	136	K00036	Cma_026380, Cma_026487, Cma_012373, Cma_018998	Cmo_028853, Cmo_032007, Cmo_012141, Cmo_029167	Cla019990, Cla001193, Cla001194, Cla000612	Csa2M034760.1, Csa4M443140.1	MELO3C003280P1, MELO3C008985P1
01120	Microbial metabolism in diverse environments	136	K00051	Cma_026501	Cmo_011316	Cla020526	Csa5M622460.1	MELO3C012389P1
01120	Microbial metabolism in diverse environments	136	K00058	Cma_017814, Cma_000475, Cma_005819, Cma_009279	Cmo_018379, Cmo_013264, Cmo_013265, Cmo_025372, Cmo_009368	Cla012565, Cla013094	Csa3M199630.1, Csa3M651740.1	MELO3C019542P1, MELO3C025791P1
01120	Microbial metabolism in diverse environments	136	K00074			Cla004293	Csa3M234000.1	MELO3C019405P1
01120	Microbial metabolism in diverse environments	136	K00106	Cma_010943	Cmo_021643	Cla006297	Csa1M613540.1	MELO3C015199P1, MELO3C016640P1
01120	Microbial metabolism in diverse environments	136	K00121	Cma_013687, Cma_019057, Cma_019058, Cma_019060, Cma_019059, Cma_022764	Cmo_012191, Cmo_012195, Cmo_012192, Cmo_012194, Cmo_020618	Cla021951, Cla021952, Cla022110, Cla007056	Csa2M369090.1, Csa6M087920.1, Csa6M361240.2, Csa6M361250.1, Csa6M361260.1	MELO3C011043P1, MELO3C022399P2, MELO3C026552P1, MELO3C026553P1, MELO3C026554P2
01120	Microbial metabolism in diverse environments	136	K00122	Cma_008504	Cmo_004292, Cmo_004293	Cla017090	Csa3M836500.1	MELO3C009956P2
01120	Microbial metabolism in diverse environments	136	K00128	Cma_020627, Cma_007184, Cma_003581, Cma_003582, Cma_009579, Cma_016433, Cma_003091, Cma_017788	Cmo_019724, Cmo_008498, Cmo_029618, Cmo_005326, Cmo_005327, Cmo_021907, Cmo_002746, Cmo_015041	Cla014544, Cla023176, Cla023177, Cla019804, Cla019184, Cla008541	Csa1M005520.1, Csa2M010420.1, Csa4M043870.1, Csa4M291370.1, Csa4M361880.1, Csa4M361890.1	MELO3C004383P2, MELO3C010493P1, MELO3C010494P1, MELO3C014600P1, MELO3C014601P2, MELO3C017100P1, MELO3C017542P1
01120	Microbial metabolism in diverse environments	136	K00131	Cma_025101	Cmo_011945, Cmo_006294	Cla013611	Csa2M009470.2	MELO3C004430P1
01120	Microbial metabolism in diverse environments	136	K00133	Cma_001035, Cma_000080	Cmo_008937, Cmo_009965	Cla002202	Csa5M021360.1, Csa5M021870.1	MELO3C010427P1
01120	Microbial metabolism in diverse environments	136	K00134	Cma_027080, Cma_015380, Cma_012736, Cma_011877, Cma_015850, Cma_020257, Cma_020258, Cma_024116	Cmo_002558, Cmo_015744, Cmo_006875, Cmo_006880, Cmo_017473, Cmo_012576, Cmo_025812, Cmo_025813, Cmo_010694, Cmo_030561	Cla013454, Cla006530, Cla002597, Cla002598, Cla005489	Csa1M050240.3, Csa1M050250.1, Csa6M008590.1, Csa6M136010.1, Csa7M239050.1	MELO3C002342P1, MELO3C002343P1, MELO3C008219P2, MELO3C012598P1, MELO3C012599P1, MELO3C019633P1
01120	Microbial metabolism in diverse environments	136	K00161	Cma_014502, Cma_021342, Cma_000307, Cma_000308, Cma_019131	Cmo_012291, Cmo_009182, Cmo_015690, Cmo_029875	Cla013777, Cla010126, Cla006743	Csa5M603950.1, Csa6M095870.1, Csa6M404280.1	MELO3C012035P1, MELO3C019789P2, MELO3C022306P1
01120	Microbial metabolism in diverse environments	136	K00162	Cma_013636, Cma_015593, Cma_022798	Cmo_020585, Cmo_016498, Cmo_017730	Cla019577, Cla001493	Csa1M435750.1, Csa6M091990.1	MELO3C002746P1, MELO3C022343P1
01120	Microbial metabolism in diverse environments	136	K00164	Cma_015065, Cma_000223, Cma_001196	Cmo_018601, Cmo_007203, Cmo_009085	Cla004020, Cla004021, Cla004691	Csa5M181450.1, Csa5M512860.1	MELO3C023844P1, MELO3C025454P1
01120	Microbial metabolism in diverse environments	136	K00215	Cma_030269	Cmo_031331	Cla016328	Csa7M209030.1	MELO3C013171P1
01120	Microbial metabolism in diverse environments	136	K00234	Cma_000781, Cma_009588	Cmo_009698	Cla014517, Cla001940	Csa4M038700.1	MELO3C017560P1
01120	Microbial metabolism in diverse environments	136	K00235	Cma_008544, Cma_012384, Cma_000802	Cmo_028862, Cmo_009721, Cmo_004252	Cla014485, Cla000840	Csa3M595230.1, Csa4M028980.1	MELO3C014824P1, MELO3C017585P1, MELO3C017586P1
01120	Microbial metabolism in diverse environments	136	K00264	Cma_026891, Cma_008993	Cmo_025069, Cmo_025070, Cmo_011735	Cla004245	Csa3M603580.1	MELO3C008481P1
01120	Microbial metabolism in diverse environments	136	K00275	Cma_007433	Cmo_008253	Cla023041	Csa3M889990.1	MELO3C003541P1
01120	Microbial metabolism in diverse environments	136	K00284	Cma_008368, Cma_028265	Cmo_001584, Cmo_004439	Cla002881	Csa3M821030.1	MELO3C009759P2
01120	Microbial metabolism in diverse environments	136	K00297	Cma_000964, Cma_027667	Cmo_029199, Cmo_009899	Cla010611	Csa2M149470.1	MELO3C020408P1, MELO3C027379P1
01120	Microbial metabolism in diverse environments	136	K00365	Cma_001443, Cma_026539	Cmo_018847, Cmo_011354	Cla020477	Csa5M613510.1	MELO3C012335P1
01120	Microbial metabolism in diverse environments	136	K00366	Cma_009293	Cmo_025389	Cla013062	Csa3M207890.1	MELO3C019505P1
01120	Microbial metabolism in diverse environments	136	K00382	Cma_023734, Cma_019193, Cma_006163, Cma_032053	Cmo_018029, Cmo_030098, Cmo_020219, Cmo_000038	Cla021813, Cla009256	Csa3M168970.1, Csa6M000100.1, Csa6M308420.1	MELO3C006734P1, MELO3C021247P1, MELO3C021276P1
01120	Microbial metabolism in diverse environments	136	K00387	Cma_015394, Cma_012730	Cmo_006860	Cla006508, Cla005109	Csa1M120460.1, Csa2M406690.1	MELO3C004917P3, MELO3C008194P3
01120	Microbial metabolism in diverse environments	136	K00392	Cma_010952, Cma_002345	Cmo_003504, Cmo_021633	Cla006309	Csa1M614130.1	MELO3C015186P1
01120	Microbial metabolism in diverse environments	136	K00451	Cma_000562	Cmo_009458	Cla002425	Csa4M088750.1	MELO3C016089P1
01120	Microbial metabolism in diverse environments	136	K00485	Cma_011084, Cma_030663, Cma_030664, Cma_030665, Cma_030666, Cma_010112, Cma_002437	Cmo_012951, Cmo_012952, Cmo_012953, Cmo_012954, Cmo_003408, Cmo_021483	Cla010433, Cla009055, Cla006885, Cla006886, Cla018686, Cla011132, Cla021956, Cla000480	Csa1M264540.1, Csa1M264550.1, Csa1M597790.1, Csa6M120420.1, Csa6M124040.1, Csa6M125250.1, Csa6M133660.1, Csa6M361310.1, Csa6M361320.1	MELO3C010272P1, MELO3C013512P2, MELO3C013529P1, MELO3C013562P2, MELO3C013589P2, MELO3C013590P1, MELO3C015551P1, MELO3C026561P2
01120	Microbial metabolism in diverse environments	136	K00600	Cma_021935, Cma_020804, Cma_020806, Cma_020808, Cma_020809, Cma_023460, Cma_000531, Cma_019497, Cma_007212, Cma_005020, Cma_009417	Cmo_023009, Cmo_008470, Cmo_023607, Cmo_025420, Cmo_014335, Cmo_009427, Cmo_020477, Cmo_030930, Cmo_015178, Cmo_015180, Cmo_015182, Cmo_015183	Cla002746, Cla023138, Cla013023, Cla014088, Cla010549, Cla022173, Cla002414	Csa2M145880.1, Csa2M372170.1, Csa3M221750.1, Csa4M062380.1, Csa4M377740.1, Csa6M497310.1	MELO3C007698P1, MELO3C010431P1, MELO3C011107P1, MELO3C016200P1, MELO3C019443P1, MELO3C019450P1, MELO3C020429P1
01120	Microbial metabolism in diverse environments	136	K00615	Cma_023410, Cma_006558, Cma_029056	Cmo_020532, Cmo_026417, Cmo_000441	Cla021318, Cla006968	Csa3M126240.1, Csa6M077460.1	MELO3C006200P1, MELO3C022494P1
01120	Microbial metabolism in diverse environments	136	K00616	Cma_005983, Cma_016741, Cma_031869	Cmo_020036, Cmo_018207, Cmo_031743	Cla011560, Cla012772, Cla018793	Csa1M418760.1, Csa4M007670.1, Csa5M160240.1	MELO3C005559P2, MELO3C017506P1, MELO3C017817P1
01120	Microbial metabolism in diverse environments	136	K00626	Cma_027349, Cma_012544, Cma_030971	Cmo_029025, Cmo_016022, Cmo_028025	Cla010997, Cla015696	Csa1M173130.1, Csa7M031640.1	MELO3C024190P1, MELO3C026065P1
01120	Microbial metabolism in diverse environments	136	K00627	Cma_017844, Cma_030250, Cma_013152, Cma_001533, Cma_005843, Cma_003222	Cmo_002136, Cmo_018938, Cmo_031353, Cmo_018349, Cmo_013296, Cmo_031637, Cmo_011435	Cla016364, Cla016365, Cla016366, Cla013720, Cla012596, Cla020386	Csa2M385080.1, Csa3M848140.2, Csa5M608580.1, Csa7M284430.1	MELO3C012235P1, MELO3C013081P1, MELO3C019872P1, MELO3C023666P1
01120	Microbial metabolism in diverse environments	136	K00640	Cma_021737, Cma_006893, Cma_003379	Cmo_008791, Cmo_005112, Cmo_027968, Cmo_006128	Cla007771, Cla014346, Cla003285	Csa2M298310.1, Csa3M769110.1, Csa6M509570.1	MELO3C003551P1, MELO3C007969P1, MELO3C023285P1, MELO3C024900P1
01120	Microbial metabolism in diverse environments	136	K00658	Cma_006921, Cma_003406	Cmo_008761, Cmo_005142	Cla016316	Csa7M212650.1	MELO3C013153P1
01120	Microbial metabolism in diverse environments	136	K00814	Cma_014402, Cma_019658, Cma_005808	Cmo_023770, Cmo_018390, Cmo_017228	Cla012553, Cla015506	Csa3M646610.1, Csa7M448000.1	MELO3C022699P4, MELO3C024307P1
01120	Microbial metabolism in diverse environments	136	K00830	Cma_010969, Cma_010727, Cma_002327	Cmo_010894, Cmo_003520, Cmo_021612	Cla006334, Cla008570	Csa1M617370.1, Csa6M433300.1	MELO3C014568P3, MELO3C015151P1
01120	Microbial metabolism in diverse environments	136	K00831	Cma_028148	Cmo_001469	Cla008937	Csa3M002370.1	MELO3C013732P1
01120	Microbial metabolism in diverse environments	136	K00844	Cma_010958, Cma_011204, Cma_010732, Cma_004261, Cma_025226, Cma_016453, Cma_018686, Cma_002336, Cma_002545	Cmo_019747, Cmo_011836, Cmo_006001, Cmo_010899, Cmo_003302, Cmo_003510, Cmo_014319, Cmo_021365, Cmo_021626	Cla016798, Cla020836, Cla006319, Cla014071, Cla011259, Cla008563	Csa1M574970.1, Csa1M615730.1, Csa2M000830.3, Csa2M000870.1, Csa3M872140.1, Csa6M434340.1, Csa6M497090.1	MELO3C003755P1, MELO3C004591P1, MELO3C007677P1, MELO3C014574P1, MELO3C015169P1, MELO3C015416P1
01120	Microbial metabolism in diverse environments	136	K00850	Cma_011192, Cma_017877, Cma_000833, Cma_005269, Cma_009151, Cma_009655, Cma_002530	Cmo_029543, Cmo_013326, Cmo_003317, Cmo_014594, Cmo_009237, Cmo_009750, Cmo_021375	Cla016456, Cla010714, Cla012643, Cla004847, Cla014372, Cla011246	Csa1M575110.1, Csa3M434990.1, Csa3M435010.1, Csa4M023010.1, Csa4M097630.1, Csa6M510350.1	MELO3C007994P1, MELO3C013009P2, MELO3C013010P1, MELO3C015428P1, MELO3C017646P1, MELO3C018966P2, MELO3C025948P1
01120	Microbial metabolism in diverse environments	136	K00851	Cma_016192	Cmo_019461	Cla003582	Csa5M169050.1	MELO3C005426P3
01120	Microbial metabolism in diverse environments	136	K00855	Cma_026204, Cma_016830, Cma_024755	Cmo_023292, Cmo_025563, Cmo_030618	Cla002691, Cla008848	Csa3M006690.1, Csa3M638540.1	MELO3C013811P1, MELO3C026722P1
01120	Microbial metabolism in diverse environments	136	K00860	Cma_029112, Cma_009247	Cmo_022941, Cmo_025339, Cmo_009339, Cmo_031793	Cla006438, Cla014027, Cla017169	Csa3M843750.1, Csa4M000720.1, Csa6M495640.1	MELO3C007632P1, MELO3C012940P1, MELO3C018012P1, MELO3C026885P1
01120	Microbial metabolism in diverse environments	136	K00863	Cma_020623	Cmo_026203	Cla018662	Csa1M030620.1	MELO3C001926P1
01120	Microbial metabolism in diverse environments	136	K00872	Cma_027392	Cmo_016061	Cla015737	Csa7M025730.1	MELO3C015708P1
01120	Microbial metabolism in diverse environments	136	K00873	Cma_023570, Cma_000428, Cma_030494, Cma_019374, Cma_004695, Cma_026870, Cma_010824, Cma_025773, Cma_009020, Cma_009237, Cma_016348, Cma_016784, Cma_031704	Cmo_022693, Cmo_022694, Cmo_019636, Cmo_016426, Cmo_027429, Cmo_025094, Cmo_025326, Cmo_010995, Cmo_030267, Cmo_009319, Cmo_011219, Cmo_011714, Cmo_020378, Cmo_030567	Cla016159, Cla016160, Cla004216, Cla022882, Cla006459, Cla018361, Cla018362, Cla007539, Cla003122	Csa2M215480.1, Csa3M359130.1, Csa3M904080.1, Csa4M000560.1, Csa4M268000.1, Csa5M580610.1, Csa6M449820.1, Csa6M449830.1	MELO3C003381P1, MELO3C006964P1, MELO3C011769P1, MELO3C014272P1, MELO3C014732P1, MELO3C018027P2, MELO3C024508P1, MELO3C024509P2
